Masterfile_position,Block,Garden,Garden_Block,Year,SnowMeltDOY,Elev,GDD_nosnow,CWD_snow_min,GS_length,FDD_early,treat
2024,43,Gothic,G_43seed,2021,124,2890,3108.451856,-488.8,69,0.849111622,control
2025,43,Gothic,G_43seed,2022,132,2890,3110.444871,-469.9,70,0,control
2026,44,Gothic,G_44seed,2014,141.3691386,2890,2996.492756,-397.5,62.63086143,0,removal
2027,44,Gothic,G_44seed,2015,116.2526117,2890,3062.848143,-395.4,145.7473883,0,removal
2028,44,Gothic,G_44seed,2016,123.6229821,2890,2996.526488,-550.7,75.37701794,0,removal
2029,44,Gothic,G_44seed,2017,135.3333333,2890,2973.5299,-515.3,50.66666667,0,removal
2030,44,Gothic,G_44seed,2018,116,2890,3159.035101,-703.1,64,0,removal
2031,44,Gothic,G_44seed,2019,146.3333333,2890,2865.417246,-600,66.66666667,0,removal
2032,44,Gothic,G_44seed,2020,124.1515152,2890,3198.777656,-680.2,60.84848485,0,removal
2033,44,Gothic,G_44seed,2021,118.9393939,2890,3108.451856,-503.1,72.06060606,0.849111622,removal
2034,44,Gothic,G_44seed,2022,128.1818182,2890,3110.444871,-488.7,73.81818182,0,removal
2035,45,Gothic,G_45seed,2014,145.2255968,2890,2996.492756,-388.9,58.7744032,0,control
2036,45,Gothic,G_45seed,2015,120.1090699,2890,3062.848143,-382.5,141.8909301,0,control
2037,45,Gothic,G_45seed,2016,127.4794403,2890,2996.526488,-540.9,71.5205597,0,control
2038,45,Gothic,G_45seed,2017,140,2890,2973.5299,-520.7,46,0,control
2039,45,Gothic,G_45seed,2018,120,2890,3159.035101,-684.3,58,0,control
2040,45,Gothic,G_45seed,2019,153,2890,2865.417246,-579.5,60,0,control
2041,45,Gothic,G_45seed,2020,127,2890,3198.777656,-673,58,0,control
2042,45,Gothic,G_45seed,2021,123,2890,3108.451856,-488.8,69,0.849111622,control
2043,45,Gothic,G_45seed,2022,131,2890,3110.444871,-473.6,71,0,control
2458,1,Schofield,S_1seed,2014,162,3133,2509.805413,-212,146,0,control
2459,1,Schofield,S_1seed,2015,161,3133,2568.173049,-173.4,140,0,control
2460,1,Schofield,S_1seed,2016,163,3133,2475.020079,-314.2,132,0,control
2461,1,Schofield,S_1seed,2017,167,3133,2479.176165,-272.9,78,0,control
2462,1,Schofield,S_1seed,2018,147,3133,2666.079395,-490.7,59,0,control
2463,1,Schofield,S_1seed,2019,181,3133,2408.11596,-373.1,91,0,control
2464,1,Schofield,S_1seed,2020,154,3133,2675.29259,-450.7,65,0,control
2465,1,Schofield,S_1seed,2021,155,3133,2584.994628,-271.6,97,0,control
2466,1,Schofield,S_1seed,2022,151,3133,2619.224917,-241.4,140,0,control
2467,2,Schofield,S_2seed,2014,156,3133,2509.805413,-227.8,152,0,removal
2468,2,Schofield,S_2seed,2015,118,3133,2568.173049,-147.8,183,0.504839627,removal
2469,2,Schofield,S_2seed,2016,155,3133,2475.020079,-353.6,140,0,removal
2470,2,Schofield,S_2seed,2017,152,3133,2479.176165,-307,84,0,removal
2471,2,Schofield,S_2seed,2018,135,3133,2666.079395,-541.9,71,0,removal
2472,2,Schofield,S_2seed,2019,164,3133,2408.11596,-413.1,108,0,removal
2473,2,Schofield,S_2seed,2020,141,3133,2675.29259,-489.5,78,0,removal
2474,2,Schofield,S_2seed,2021,141,3133,2584.994628,-331.5,111,0,removal
2475,2,Schofield,S_2seed,2022,145,3133,2619.224917,-247.4,146,0,removal
2476,3,Schofield,S_3seed,2014,156,3133,2509.805413,-227.8,152,0,control
2477,3,Schofield,S_3seed,2015,159,3133,2568.173049,-176.1,142,0,control
2478,3,Schofield,S_3seed,2016,161,3133,2475.020079,-324.8,134,0,control
2479,3,Schofield,S_3seed,2017,163,3133,2479.176165,-272.9,78,0,control
2480,3,Schofield,S_3seed,2018,142,3133,2666.079395,-509.6,64,0,control
2481,3,Schofield,S_3seed,2019,173,3133,2408.11596,-403.9,99,0,control
2482,3,Schofield,S_3seed,2020,144,3133,2675.29259,-475.8,75,0,control
2483,3,Schofield,S_3seed,2021,152,3133,2584.994628,-285,100,0,control
2484,3,Schofield,S_3seed,2022,148,3133,2619.224917,-237,143.3134048,0,control
2485,4,Schofield,S_4seed,2014,156,3133,2509.805413,-227.8,152,0,removal
2486,4,Schofield,S_4seed,2015,161,3133,2568.173049,-173.4,140,0,removal
2487,4,Schofield,S_4seed,2016,156,3133,2475.020079,-348.8,139,0,removal
2488,4,Schofield,S_4seed,2017,156,3133,2479.176165,-326.3,88,0,removal
2489,4,Schofield,S_4seed,2018,134,3133,2666.079395,-546.6,72,0,removal
2490,4,Schofield,S_4seed,2019,164,3133,2408.11596,-413.1,108,0,removal
2491,4,Schofield,S_4seed,2020,142,3133,2675.29259,-485.4,77,0,removal
2492,4,Schofield,S_4seed,2021,141,3133,2584.994628,-331.5,111,0,removal
2493,4,Schofield,S_4seed,2022,146,3133,2619.224917,-242.7,145,0,removal
2494,5,Schofield,S_5seed,2014,162,3133,2509.805413,-212,146,0,control
2495,5,Schofield,S_5seed,2015,160,3133,2568.173049,-172,141,0,control
2496,5,Schofield,S_5seed,2016,164,3133,2475.020079,-310.7,131,0,control
2497,5,Schofield,S_5seed,2017,167,3133,2479.176165,-272.9,78,0,control
2498,5,Schofield,S_5seed,2018,147,3133,2666.079395,-490.7,59,0,control
2499,5,Schofield,S_5seed,2019,180,3133,2408.11596,-374.6,92,0,control
2500,5,Schofield,S_5seed,2020,153,3133,2675.29259,-456.1,66,0,control
2501,5,Schofield,S_5seed,2021,156,3133,2584.994628,-266.5,96,0,control
2502,5,Schofield,S_5seed,2022,152,3133,2619.224917,-237.4,139,0,control
2503,6,Schofield,S_6seed,2014,156,3133,2509.805413,-227.8,152,0,removal
2504,6,Schofield,S_6seed,2015,161,3133,2568.173049,-173.4,140,0,removal
2505,6,Schofield,S_6seed,2016,155,3133,2475.020079,-353.6,140,0,removal
2506,6,Schofield,S_6seed,2017,156,3133,2479.176165,-307,84,0,removal
2507,6,Schofield,S_6seed,2018,134,3133,2666.079395,-546.6,72,0,removal
2508,6,Schofield,S_6seed,2019,164,3133,2408.11596,-413.1,108,0,removal
2509,6,Schofield,S_6seed,2020,141,3133,2675.29259,-489.5,78,0,removal
2510,6,Schofield,S_6seed,2021,141,3133,2584.994628,-331.5,111,0,removal
2511,6,Schofield,S_6seed,2022,143,3133,2619.224917,-253.7,148,0,removal
2512,7,Schofield,S_7seed,2014,162,3133,2509.805413,-212,146,0,control
2513,7,Schofield,S_7seed,2015,161,3133,2568.173049,-173.4,140,0,control
2514,7,Schofield,S_7seed,2016,161,3133,2475.020079,-324.8,134,0,control
2515,7,Schofield,S_7seed,2017,165,3133,2479.176165,-272.9,78,0,control
2516,7,Schofield,S_7seed,2018,144,3133,2666.079395,-500,62,0,control
2517,7,Schofield,S_7seed,2019,179,3133,2408.11596,-379.8,93,0,control
2518,7,Schofield,S_7seed,2020,152,3133,2675.29259,-454.7,67,0,control
2519,7,Schofield,S_7seed,2021,152,3133,2584.994628,-285,100,0,control
2520,7,Schofield,S_7seed,2022,147,3133,2619.224917,-237,144,0,control
2521,8,Schofield,S_8seed,2014,156,3133,2509.805413,-227.8,152,0,removal
2522,8,Schofield,S_8seed,2015,163,3133,2568.173049,-177.5,138,0,removal
2523,8,Schofield,S_8seed,2016,156,3133,2475.020079,-348.8,139,0,removal
2524,8,Schofield,S_8seed,2017,156,3133,2479.176165,-326.3,88,0,removal
2525,8,Schofield,S_8seed,2018,134,3133,2666.079395,-546.6,72,0,removal
2526,8,Schofield,S_8seed,2019,164,3133,2408.11596,-413.1,108,0,removal
2527,8,Schofield,S_8seed,2020,142,3133,2675.29259,-485.4,77,0,removal
2528,8,Schofield,S_8seed,2021,141,3133,2584.994628,-331.5,111,0,removal
2529,8,Schofield,S_8seed,2022,146,3133,2619.224917,-242.7,145,0,removal
2530,9,Schofield,S_9seed,2014,162,3133,2509.805413,-212,146,0,control
2531,9,Schofield,S_9seed,2015,160,3133,2568.173049,-172,141,0,control
2532,9,Schofield,S_9seed,2016,161,3133,2475.020079,-324.8,134,0,control
2533,9,Schofield,S_9seed,2017,166,3133,2479.176165,-272.9,78,0,control
2534,9,Schofield,S_9seed,2018,146,3133,2666.079395,-492.3,60,0,control
2535,9,Schofield,S_9seed,2019,180,3133,2408.11596,-374.6,92,0,control
2536,9,Schofield,S_9seed,2020,152,3133,2675.29259,-454.7,67,0,control
2537,9,Schofield,S_9seed,2021,156,3133,2584.994628,-266.5,96,0,control
2538,9,Schofield,S_9seed,2022,153,3133,2619.224917,-233,138,0,control
2539,10,Schofield,S_10seed,2014,156,3133,2509.805413,-227.8,152,0,removal
2540,10,Schofield,S_10seed,2015,160,3133,2568.173049,-172,141,0,removal
2541,10,Schofield,S_10seed,2016,155,3133,2475.020079,-353.6,140,0,removal
2542,10,Schofield,S_10seed,2017,155,3133,2479.176165,-326.3,88,0,removal
2543,10,Schofield,S_10seed,2018,130,3133,2666.079395,-565.1,76,0,removal
2544,10,Schofield,S_10seed,2019,164,3133,2408.11596,-413.1,108,0,removal
2545,10,Schofield,S_10seed,2020,141,3133,2675.29259,-489.5,78,0,removal
2546,10,Schofield,S_10seed,2021,141,3133,2584.994628,-331.5,111,0,removal
2547,10,Schofield,S_10seed,2022,146,3133,2619.224917,-242.7,145,0,removal
2548,11,Schofield,S_11seed,2014,162,3133,2509.805413,-212,146,0,control
2549,11,Schofield,S_11seed,2015,160,3133,2568.173049,-172,141,0,control
2550,11,Schofield,S_11seed,2016,161,3133,2475.020079,-324.8,134,0,control
2551,11,Schofield,S_11seed,2017,164,3133,2479.176165,-283.4,80,0,control
2552,11,Schofield,S_11seed,2018,143,3133,2666.079395,-504.8,63,0,control
2553,11,Schofield,S_11seed,2019,179,3133,2408.11596,-379.8,93,0,control
2554,11,Schofield,S_11seed,2020,152,3133,2675.29259,-454.7,67,0,control
2555,11,Schofield,S_11seed,2021,151,3133,2584.994628,-289,101,0,control
2556,11,Schofield,S_11seed,2022,146,3133,2619.224917,-242.7,145,0,control
2557,12,Schofield,S_12seed,2014,156,3133,2509.805413,-227.8,152,0,removal
2558,12,Schofield,S_12seed,2015,160,3133,2568.173049,-172,141,0,removal
2559,12,Schofield,S_12seed,2016,155,3133,2475.020079,-353.6,140,0,removal
2560,12,Schofield,S_12seed,2017,155,3133,2479.176165,-326.3,88,0,removal
2561,12,Schofield,S_12seed,2018,128,3133,2666.079395,-575.1,78,0,removal
2562,12,Schofield,S_12seed,2019,168,3133,2408.11596,-396.4,104,0,removal
2563,12,Schofield,S_12seed,2020,141,3133,2675.29259,-489.5,78,0,removal
2564,12,Schofield,S_12seed,2021,141,3133,2584.994628,-331.5,111,0,removal
2565,12,Schofield,S_12seed,2022,146,3133,2619.224917,-247.4,145.3241091,0,removal
2566,13,Schofield,S_13seed,2014,162,3133,2509.805413,-212,146,0,control
2567,13,Schofield,S_13seed,2015,159,3133,2568.173049,-176.1,142,0,control
2568,13,Schofield,S_13seed,2016,161,3133,2475.020079,-324.8,134,0,control
2569,13,Schofield,S_13seed,2017,166,3133,2479.176165,-283.4,80,0,control
2570,13,Schofield,S_13seed,2018,148,3133,2666.079395,-486,58,0,control
2571,13,Schofield,S_13seed,2019,181,3133,2408.11596,-373.1,91,0,control
2572,13,Schofield,S_13seed,2020,152,3133,2675.29259,-454.7,67,0,control
2573,13,Schofield,S_13seed,2021,156,3133,2584.994628,-266.5,96,0,control
2574,13,Schofield,S_13seed,2022,151,3133,2619.224917,-241.4,140,0,control
2575,14,Schofield,S_14seed,2014,156,3133,2509.805413,-227.8,152,0,removal
2576,14,Schofield,S_14seed,2015,159,3133,2568.173049,-176.1,142,0,removal
2577,14,Schofield,S_14seed,2016,155,3133,2475.020079,-353.6,140,0,removal
2578,14,Schofield,S_14seed,2017,155,3133,2479.176165,-326.3,88,0,removal
2579,14,Schofield,S_14seed,2018,133,3133,2666.079395,-550.8,73,0,removal
2580,14,Schofield,S_14seed,2019,164,3133,2408.11596,-413.1,108,0,removal
2581,14,Schofield,S_14seed,2020,141,3133,2675.29259,-489.5,78,0,removal
2582,14,Schofield,S_14seed,2021,141,3133,2584.994628,-331.5,111,0,removal
2583,14,Schofield,S_14seed,2022,146,3133,2619.224917,-242.7,145,0,removal
2584,15,Schofield,S_15seed,2014,162,3133,2509.805413,-212,146,0,control
2585,15,Schofield,S_15seed,2015,161,3133,2568.173049,-173.4,140,0,control
2586,15,Schofield,S_15seed,2016,161,3133,2475.020079,-324.8,134,0,control
2587,15,Schofield,S_15seed,2017,164,3133,2479.176165,-283.4,80,0,control
2588,15,Schofield,S_15seed,2018,144,3133,2666.079395,-500,62,0,control
2589,15,Schofield,S_15seed,2019,179,3133,2408.11596,-379.8,93,0,control
2590,15,Schofield,S_15seed,2020,152,3133,2675.29259,-454.7,67,0,control
2591,15,Schofield,S_15seed,2021,152,3133,2584.994628,-285,100,0,control
2592,15,Schofield,S_15seed,2022,146,3133,2619.224917,-242.7,145,0,control
2593,16,Schofield,S_16seed,2014,156,3133,2509.805413,-227.8,152,0,removal
2594,16,Schofield,S_16seed,2015,133,3133,2568.173049,-182,168,0,removal
2595,16,Schofield,S_16seed,2016,142,3133,2475.020079,-398.2,153,0,removal
2596,16,Schofield,S_16seed,2017,152,3133,2479.176165,-326.3,88,0,removal
2597,16,Schofield,S_16seed,2018,128,3133,2666.079395,-575.1,78,0,removal
2598,16,Schofield,S_16seed,2019,164,3133,2408.11596,-413.1,108,0,removal
2599,16,Schofield,S_16seed,2020,140,3133,2675.29259,-494,79,0,removal
2600,16,Schofield,S_16seed,2021,138,3133,2584.994628,-336.5,114,0,removal
2601,16,Schofield,S_16seed,2022,137,3133,2619.224917,-272.1,154.275246,0.743918624,removal
2602,17,Schofield,S_17seed,2014,154.9267808,3133,2509.805413,-238.1,153.0732192,0,control
2603,17,Schofield,S_17seed,2015,160,3133,2568.173049,-143.6,193,1.431460141,control
2604,17,Schofield,S_17seed,2016,161,3133,2475.020079,-324.8,134,0,control
2605,17,Schofield,S_17seed,2017,163,3133,2479.176165,-277.5,79,0,control
2606,17,Schofield,S_17seed,2018,146,3133,2666.079395,-492.3,60,0,control
2607,17,Schofield,S_17seed,2019,177,3133,2408.11596,-391,95,0,control
2608,17,Schofield,S_17seed,2020,149,3133,2675.29259,-458.9,70,0,control
2609,17,Schofield,S_17seed,2021,155,3133,2584.994628,-271.6,97,0,control
2610,17,Schofield,S_17seed,2022,140,3133,2619.224917,-261.8,151,0.743918624,control
2611,18,Schofield,S_18seed,2014,155.1551525,3133,2509.805413,-232.9,152.8448475,0,removal
2612,18,Schofield,S_18seed,2015,161,3133,2568.173049,-173.4,140,0,removal
2613,18,Schofield,S_18seed,2016,155,3133,2475.020079,-353.6,140,0,removal
2614,18,Schofield,S_18seed,2017,158,3133,2479.176165,-307,84,0,removal
2615,18,Schofield,S_18seed,2018,135,3133,2666.079395,-541.9,71,0,removal
2616,18,Schofield,S_18seed,2019,164,3133,2408.11596,-413.1,108,0,removal
2617,18,Schofield,S_18seed,2020,142,3133,2675.29259,-485.4,77,0,removal
2618,18,Schofield,S_18seed,2021,141,3133,2584.994628,-331.5,111,0,removal
2619,18,Schofield,S_18seed,2022,145,3133,2619.224917,-247.4,146,0,removal
2620,19,Schofield,S_19seed,2014,162.0063033,3133,2509.805413,-212,145.9936967,0,control
2621,19,Schofield,S_19seed,2015,161,3133,2568.173049,-173.4,140,0,control
2622,19,Schofield,S_19seed,2016,160,3133,2475.020079,-329.5,135,0,control
2623,19,Schofield,S_19seed,2017,165,3133,2479.176165,-277.5,79,0,control
2624,19,Schofield,S_19seed,2018,147,3133,2666.079395,-490.7,59,0,control
2625,19,Schofield,S_19seed,2019,177,3133,2408.11596,-391,95,0,control
2626,19,Schofield,S_19seed,2020,152,3133,2675.29259,-454.7,67,0,control
2627,19,Schofield,S_19seed,2021,155,3133,2584.994628,-271.6,97,0,control
2628,19,Schofield,S_19seed,2022,146,3133,2619.224917,-242.7,145,0,control
2629,20,Schofield,S_20seed,2014,148.874931,3133,2509.805413,-266.4,159.125069,0,removal
2630,20,Schofield,S_20seed,2015,118,3133,2568.173049,-147.8,183,0.504839627,removal
2631,20,Schofield,S_20seed,2016,156,3133,2475.020079,-348.8,139,0,removal
2632,20,Schofield,S_20seed,2017,152,3133,2479.176165,-326.3,88,0,removal
2633,20,Schofield,S_20seed,2018,128,3133,2666.079395,-575.1,78,0,removal
2634,20,Schofield,S_20seed,2019,164,3133,2408.11596,-413.1,108,0,removal
2635,20,Schofield,S_20seed,2020,142,3133,2675.29259,-485.4,77,0,removal
2636,20,Schofield,S_20seed,2021,141,3133,2584.994628,-331.5,111,0,removal
2637,20,Schofield,S_20seed,2022,143,3133,2619.224917,-253.7,148,0,removal
2638,21,Schofield,S_21seed,2014,160.2935156,3133,2509.805413,-213.3,147.7064844,0,control
2639,21,Schofield,S_21seed,2015,133,3133,2568.173049,-173.4,140,0,control
2640,21,Schofield,S_21seed,2016,161,3133,2475.020079,-324.8,134,0,control
2641,21,Schofield,S_21seed,2017,163,3133,2479.176165,-277.5,79,0,control
2642,21,Schofield,S_21seed,2018,144,3133,2666.079395,-500,62,0,control
2643,21,Schofield,S_21seed,2019,175,3133,2408.11596,-401.6,97,0,control
2644,21,Schofield,S_21seed,2020,141,3133,2675.29259,-489.5,78,0,control
2645,21,Schofield,S_21seed,2021,150,3133,2584.994628,-293,102,0,control
2646,21,Schofield,S_21seed,2022,151,3133,2619.224917,-241.4,140,0,control
2647,22,Schofield,S_22seed,2014,147.9614442,3133,2509.805413,-271.6,160.0385558,0,removal
2648,22,Schofield,S_22seed,2015,108,3133,2568.173049,-143.6,193,1.431460141,removal
2649,22,Schofield,S_22seed,2016,158,3133,2475.020079,-339.2,137,0,removal
2650,22,Schofield,S_22seed,2017,151,3133,2479.176165,-307,84,0,removal
2651,22,Schofield,S_22seed,2018,128,3133,2666.079395,-575.1,78,0,removal
2652,22,Schofield,S_22seed,2019,164,3133,2408.11596,-413.1,108,0,removal
2653,22,Schofield,S_22seed,2020,141,3133,2675.29259,-489.5,78,0,removal
2654,22,Schofield,S_22seed,2021,141,3133,2584.994628,-331.5,111,0,removal
2655,22,Schofield,S_22seed,2022,140,3133,2619.224917,-261.8,151,0.743918624,removal
2656,23,Schofield,S_23seed,2014,161.6637457,3133,2509.805413,-210,146.3362543,0,control
2657,23,Schofield,S_23seed,2015,160,3133,2568.173049,-173.4,140,0,control
2658,23,Schofield,S_23seed,2016,159,3133,2475.020079,-333.9,136,0,control
2659,23,Schofield,S_23seed,2017,165,3133,2479.176165,-277.5,79,0,control
2660,23,Schofield,S_23seed,2018,145,3133,2666.079395,-497.8,61,0,control
2661,23,Schofield,S_23seed,2019,179,3133,2408.11596,-379.8,93,0,control
2662,23,Schofield,S_23seed,2020,152,3133,2675.29259,-454.7,67,0,control
2663,23,Schofield,S_23seed,2021,152,3133,2584.994628,-285,100,0,control
2664,23,Schofield,S_23seed,2022,147,3133,2619.224917,-237,144,0,control
2665,24,Schofield,S_24seed,2014,148.0756301,3133,2509.805413,-266.4,159.9243699,0,removal
2666,24,Schofield,S_24seed,2015,108,3133,2568.173049,-143.6,193,1.431460141,removal
2667,24,Schofield,S_24seed,2016,155,3133,2475.020079,-353.6,140,0,removal
2668,24,Schofield,S_24seed,2017,151,3133,2479.176165,-307,84,0,removal
2669,24,Schofield,S_24seed,2018,128,3133,2666.079395,-575.1,78,0,removal
2670,24,Schofield,S_24seed,2019,164,3133,2408.11596,-413.1,108,0,removal
2671,24,Schofield,S_24seed,2020,142,3133,2675.29259,-485.4,77,0,removal
2672,24,Schofield,S_24seed,2021,141,3133,2584.994628,-331.5,111,0,removal
2673,24,Schofield,S_24seed,2022,143,3133,2619.224917,-253.7,148,0,removal
2674,25,Schofield,S_25seed,2014,161.6637457,3133,2509.805413,-210,146.3362543,0,control
2675,25,Schofield,S_25seed,2015,160,3133,2568.173049,-173.4,140,0,control
2676,25,Schofield,S_25seed,2016,159,3133,2475.020079,-333.9,136,0,control
2677,25,Schofield,S_25seed,2017,165,3133,2479.176165,-277.5,79,0,control
2678,25,Schofield,S_25seed,2018,144,3133,2666.079395,-500,62,0,control
2679,25,Schofield,S_25seed,2019,177,3133,2408.11596,-391,95,0,control
2680,25,Schofield,S_25seed,2020,152,3133,2675.29259,-454.7,67,0,control
2681,25,Schofield,S_25seed,2021,150,3133,2584.994628,-293,102,0,control
2682,25,Schofield,S_25seed,2022,152,3133,2619.224917,-237.4,139,0,control
2683,26,Schofield,S_26seed,2014,156.0686393,3133,2509.805413,-227.8,151.9313607,0,removal
2684,26,Schofield,S_26seed,2015,160,3133,2568.173049,-173.4,140,0,removal
2685,26,Schofield,S_26seed,2016,154,3133,2475.020079,-358.4,141,0,removal
2686,26,Schofield,S_26seed,2017,159,3133,2479.176165,-307,84,0,removal
2687,26,Schofield,S_26seed,2018,135,3133,2666.079395,-541.9,71,0,removal
2688,26,Schofield,S_26seed,2019,171,3133,2408.11596,-395.4,101,0,removal
2689,26,Schofield,S_26seed,2020,141,3133,2675.29259,-489.5,78,0,removal
2690,26,Schofield,S_26seed,2021,143,3133,2584.994628,-325,109,0,removal
2691,26,Schofield,S_26seed,2022,146,3133,2619.224917,-242.7,145,0,removal
2692,27,Schofield,S_27seed,2014,159.265843,3133,2509.805413,-217.4,148.734157,0,control
2693,27,Schofield,S_27seed,2015,160,3133,2568.173049,-173.4,140,0,control
2694,27,Schofield,S_27seed,2016,157,3133,2475.020079,-344.1,138,0,control
2695,27,Schofield,S_27seed,2017,162,3133,2479.176165,-277.5,79,0,control
2696,27,Schofield,S_27seed,2018,145,3133,2666.079395,-497.8,61,0,control
2697,27,Schofield,S_27seed,2019,173,3133,2408.11596,-403.9,99,0,control
2698,27,Schofield,S_27seed,2020,146,3133,2675.29259,-470.6,73,0,control
2699,27,Schofield,S_27seed,2021,152,3133,2584.994628,-285,100,0,control
2700,27,Schofield,S_27seed,2022,140,3133,2619.224917,-261.8,151,0.743918624,control
2701,28,Schofield,S_28seed,2014,154.9267808,3133,2509.805413,-238.1,153.0732192,0,removal
2702,28,Schofield,S_28seed,2015,160,3133,2568.173049,-173.4,140,0,removal
2703,28,Schofield,S_28seed,2016,158,3133,2475.020079,-339.2,137,0,removal
2704,28,Schofield,S_28seed,2017,158,3133,2479.176165,-326.3,88,0,removal
2705,28,Schofield,S_28seed,2018,135,3133,2666.079395,-541.9,71,0,removal
2706,28,Schofield,S_28seed,2019,164,3133,2408.11596,-413.1,108,0,removal
2707,28,Schofield,S_28seed,2020,141,3133,2675.29259,-489.5,78,0,removal
2708,28,Schofield,S_28seed,2021,141,3133,2584.994628,-331.5,111,0,removal
2709,28,Schofield,S_28seed,2022,145,3133,2619.224917,-247.4,146,0,removal
2710,29,Schofield,S_29seed,2014,161.6637457,3133,2509.805413,-210,146.3362543,0,control
2711,29,Schofield,S_29seed,2015,160,3133,2568.173049,-173.4,140,0,control
2712,29,Schofield,S_29seed,2016,160,3133,2475.020079,-329.5,135,0,control
2713,29,Schofield,S_29seed,2017,165,3133,2479.176165,-277.5,79,0,control
2714,29,Schofield,S_29seed,2018,145,3133,2666.079395,-497.8,61,0,control
2715,29,Schofield,S_29seed,2019,179,3133,2408.11596,-379.8,93,0,control
2716,29,Schofield,S_29seed,2020,152,3133,2675.29259,-454.7,67,0,control
2717,29,Schofield,S_29seed,2021,152,3133,2584.994628,-285,100,0,control
2718,29,Schofield,S_29seed,2022,146,3133,2619.224917,-242.7,145,0,control
2719,30,Schofield,S_30seed,2014,155.7260817,3133,2509.805413,-232.9,152.2739183,0,removal
2720,30,Schofield,S_30seed,2015,160,3133,2568.173049,-173.4,140,0,removal
2721,30,Schofield,S_30seed,2016,162,3133,2475.020079,-319.3,133,0,removal
2722,30,Schofield,S_30seed,2017,159,3133,2479.176165,-307,84,0,removal
2723,30,Schofield,S_30seed,2018,135,3133,2666.079395,-541.9,71,0,removal
2724,30,Schofield,S_30seed,2019,164,3133,2408.11596,-413.1,108,0,removal
2725,30,Schofield,S_30seed,2020,142,3133,2675.29259,-485.4,77,0,removal
2726,30,Schofield,S_30seed,2021,141,3133,2584.994628,-331.5,111,0,removal
2727,30,Schofield,S_30seed,2022,143,3133,2619.224917,-253.7,148,0,removal
2728,31,Schofield,S_31seed,2014,163.2623476,3133,2509.805413,-207.7,144.7376524,0,control
2729,31,Schofield,S_31seed,2015,160,3133,2568.173049,-173.4,140,0,control
2730,31,Schofield,S_31seed,2016,163,3133,2475.020079,-314.2,132,0,control
2731,31,Schofield,S_31seed,2017,166,3133,2479.176165,-277.5,79,0,control
2732,31,Schofield,S_31seed,2018,145,3133,2666.079395,-497.8,61,0,control
2733,31,Schofield,S_31seed,2019,180,3133,2408.11596,-374.6,92,0,control
2734,31,Schofield,S_31seed,2020,154,3133,2675.29259,-450.7,65,0,control
2735,31,Schofield,S_31seed,2021,155,3133,2584.994628,-271.6,97,0,control
2736,31,Schofield,S_31seed,2022,151,3133,2619.224917,-241.4,140,0,control
2737,32,Schofield,S_32seed,2014,149.5600461,3133,2509.805413,-261.6,158.4399539,0,removal
2738,32,Schofield,S_32seed,2015,108,3133,2568.173049,-143.6,193,1.431460141,removal
2739,32,Schofield,S_32seed,2016,162,3133,2475.020079,-319.3,133,0,removal
2740,32,Schofield,S_32seed,2017,153,3133,2479.176165,-307,84,0,removal
2741,32,Schofield,S_32seed,2018,135,3133,2666.079395,-541.9,71,0,removal
2742,32,Schofield,S_32seed,2019,164,3133,2408.11596,-413.1,108,0,removal
2743,32,Schofield,S_32seed,2020,141,3133,2675.29259,-489.5,78,0,removal
2744,32,Schofield,S_32seed,2021,141,3133,2584.994628,-331.5,111,0,removal
2745,32,Schofield,S_32seed,2022,143,3133,2619.224917,-253.7,148,0,removal
2746,33,Schofield,S_33seed,2014,162.8081957,3133,2509.805413,-212,145.1918043,0,control
2747,33,Schofield,S_33seed,2015,161,3133,2568.173049,-173.4,140,0,control
2748,33,Schofield,S_33seed,2016,161,3133,2475.020079,-324.8,134,0,control
2749,33,Schofield,S_33seed,2017,165.8391362,3133,2479.176165,-268.1,76.16086377,0,control
2750,33,Schofield,S_33seed,2018,145.3006747,3133,2666.079395,-497.8,60.6993253,0,control
2751,33,Schofield,S_33seed,2019,178.0699055,3133,2408.11596,-385.6,93.93009454,0,control
2752,33,Schofield,S_33seed,2020,152.2622132,3133,2675.29259,-454.7,66.73778684,0,control
2753,33,Schofield,S_33seed,2021,153.5699055,3133,2584.994628,-281.3,98.43009454,0,control
2754,33,Schofield,S_33seed,2022,150.9808603,3133,2619.224917,-245.2,140.0191397,0,control
2755,34,Schofield,S_34seed,2014,150.4788701,3133,2509.805413,-258.5,157.5211299,0,removal
2756,34,Schofield,S_34seed,2015,133,3133,2568.173049,-182,168,0,removal
2757,34,Schofield,S_34seed,2016,155,3133,2475.020079,-353.6,140,0,removal
2758,34,Schofield,S_34seed,2017,153.5098107,3133,2479.176165,-330.9,88.49018933,0,removal
2759,34,Schofield,S_34seed,2018,132.9713491,3133,2666.079395,-555.1,73.02865087,0,removal
2760,34,Schofield,S_34seed,2019,165.7405799,3133,2408.11596,-408.2,106.2594201,0,removal
2761,34,Schofield,S_34seed,2020,139.9328876,3133,2675.29259,-499.7,79.06711241,0,removal
2762,34,Schofield,S_34seed,2021,141.2405799,3133,2584.994628,-331.5,110.7594201,0,removal
2763,34,Schofield,S_34seed,2022,138.6515347,3133,2619.224917,-262.6,152.3484653,0.743918624,removal
2764,35,Schofield,S_35seed,2014,157.1008123,3133,2509.805413,-222.9,150.8991877,0,control
2765,35,Schofield,S_35seed,2015,148.531116,3133,2568.173049,-214.9,152.468884,0,control
